#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 02 12 10 20  92  4.5  6.3 99.00 99.00 99.00 999 1018.8   4.8   7.1 999.0 99.0 99.00
2009 02 12 10 50 100  4.2  7.1  2.46 10.81  9.28 264 1018.6   5.0   7.1 999.0 99.0 99.00
2009 02 12 11 20  91  5.3  7.3 99.00 99.00 99.00 999 1018.2   4.9   7.1 999.0 99.0 99.00
2009 02 12 11 50  90  5.4  8.3  2.64 12.12  9.64 259 1018.0   4.6   7.1 999.0 99.0 99.00
2009 02 12 12 20  98  5.0  7.0 99.00 99.00 99.00 999 1017.9   4.7   7.1 999.0 99.0 99.00
2009 02 12 12 50 112  4.9  7.0  2.74 12.12  9.76 265 1017.7   4.8   7.1 999.0 99.0 99.00
2009 02 12 13 20 101  4.4  6.1 99.00 99.00 99.00 999 1017.6   4.7   7.0 999.0 99.0 99.00
2009 02 12 13 50  88  4.9  6.4  2.29 12.12  9.54 249 1017.4   4.6   7.1 999.0 99.0 99.00
2009 02 12 14 20  87  5.0  7.4 99.00 99.00 99.00 999 1017.3   4.5   7.0 999.0 99.0 99.00
2009 02 12 14 50  95  5.6  7.5  2.22 11.43  9.70 252 1017.3   4.5   7.0 999.0 99.0 99.00
2009 02 12 15 50 110  5.4  6.9  1.90 11.43  8.90 255 1017.1   4.6   7.0 999.0 99.0 99.00
2009 02 12 16 20 106  5.2  6.6 99.00 99.00 99.00 999 1017.0   4.7   6.9 999.0 99.0 99.00
2009 02 12 16 50 111  5.3  7.4  1.89 10.81  8.62 252 1016.9   4.7   6.9 999.0 99.0 99.00
2009 02 12 17 20 100  6.9  8.7 99.00 99.00 99.00 999 1016.7   4.5   6.9 999.0 99.0 99.00
2009 02 12 17 50  93  6.9  8.5  1.85 16.00  8.84 248 1016.7   4.2   7.0 999.0 99.0 99.00
2009 02 12 18 20  93  6.5  8.2 99.00 99.00 99.00 999 1016.4   4.5   7.0 999.0 99.0 99.00
2009 02 12 18 50  93  6.6  8.8  1.95 16.00  8.93 261 1016.2   4.7   7.0 999.0 99.0 99.00
2009 02 12 19 20  94  6.1  8.2 99.00 99.00 99.00 999 1016.0   4.9   7.0 999.0 99.0 99.00
2009 02 12 19 50 124  6.2  8.2  1.80 14.81  8.71 258 1015.8   5.4   7.0 999.0 99.0 99.00
2009 02 12 20 20 123  6.0  8.0 99.00 99.00 99.00 999 1015.5   5.4   7.1 999.0 99.0 99.00
2009 02 12 20 50 127  6.3  7.6  1.90 12.12  8.67 260 1015.1   5.5   7.1 999.0 99.0 99.00
2009 02 12 21 20 126  6.8  8.1 99.00 99.00 99.00 999 1014.7   5.6   7.2 999.0 99.0 99.00
2009 02 12 21 50 127  7.6  9.1  2.04 11.43  8.40 270 1014.4   5.7   7.2 999.0 99.0 99.00
2009 02 12 22 20 128  8.3  9.9 99.00 99.00 99.00 999 1014.2   5.7   7.3 999.0 99.0 99.00
2009 02 12 22 50 123  8.3 10.8  1.89 11.43  7.57 262 1014.1   5.7   7.3 999.0 99.0 99.00
2009 02 12 23 20 127  8.4 10.5 99.00 99.00 99.00 999 1014.1   5.8   7.3 999.0 99.0 99.00
2009 02 12 23 50 122  8.9 10.6  1.89 14.81  7.21 257 1013.9   5.8   7.3 999.0 99.0 99.00
2009 02 13 00 20 122  8.8 11.4 99.00 99.00 99.00 999 1013.8   5.9   7.3 999.0 99.0 99.00
2009 02 13 00 50 127  8.9 10.8  1.81 11.43  6.89 269 1013.8   6.0   7.3 999.0 99.0 99.00
2009 02 13 01 20 126  8.7 10.4 99.00 99.00 99.00 999 1013.8   6.0   7.2 999.0 99.0 99.00
2009 02 13 01 50 125  9.0 10.8  1.72 11.43  6.41 248 1013.9   6.1   7.2 999.0 99.0 99.00
2009 02 13 02 20 112  8.1 11.2 99.00 99.00 99.00 999 1013.9   6.3   7.2 999.0 99.0 99.00
2009 02 13 02 50  92  9.0 11.2  1.64 10.81  6.93 271 1014.0   6.0   7.2 999.0 99.0 99.00
2009 02 13 03 20  95  9.2 11.6 99.00 99.00 99.00 999 1014.0   5.9   7.2 999.0 99.0 99.00
2009 02 13 03 50  87  9.7 11.6  1.55 10.81  6.83 278 1014.0   5.7   7.2 999.0 99.0 99.00
2009 02 13 04 20  91  8.8 10.4 99.00 99.00 99.00 999 1014.3   5.6   7.2 999.0 99.0 99.00
2009 02 13 04 50  91  9.0 10.2  1.27 14.81  5.54 257 1014.4   5.5   7.2 999.0 99.0 99.00
2009 02 13 05 20  82  8.3  9.8 99.00 99.00 99.00 999 1014.6   5.6   7.2 999.0 99.0 99.00
2009 02 13 05 50  76  8.1  9.6  1.40 14.81  6.08 279 1014.4   5.3   7.2 999.0 99.0 99.00
2009 02 13 06 20  69  6.9  8.2 99.00 99.00 99.00 999 1014.5   5.3   7.2 999.0 99.0 99.00
2009 02 13 06 50  77  8.6  9.9  1.12 14.81  6.14 285 1014.4   5.6   7.2 999.0 99.0 99.00
2009 02 13 07 20  80  8.9 11.0 99.00 99.00 99.00 999 1014.5   5.8   7.1 999.0 99.0 99.00
2009 02 13 07 50  82  8.6 10.3  1.20 10.81  6.27 271 1014.5   5.8   7.1 999.0 99.0 99.00
2009 02 13 08 20  84  9.2 11.0 99.00 99.00 99.00 999 1014.4   5.8   7.1 999.0 99.0 99.00
2009 02 13 08 50  84  8.8 11.2  1.29 14.81  6.08 260 1014.4   5.9   7.1 999.0 99.0 99.00
2009 02 13 09 20  88  8.8 10.7 99.00 99.00 99.00 999 1014.4   5.7   7.1 999.0 99.0 99.00
2009 02 13 09 50  88  9.8 11.7  1.50 14.81  6.96 264 1014.4   5.5   7.1 999.0 99.0 99.00
2009 02 13 10 20  87  9.3 11.7 99.00 99.00 99.00 999 1014.3   5.4   7.1 999.0 99.0 99.00
2009 02 13 10 50  88  9.8 11.3  1.39 13.79  6.73 273 1014.3   5.3   7.1 999.0 99.0 99.00
2009 02 13 11 20  93  9.3 11.8 99.00 99.00 99.00 999 1014.3   5.2   7.1 999.0 99.0 99.00
2009 02 13 11 50  90  8.7 10.7  1.54 13.79  6.95 275 1014.2   5.5   7.1 999.0 99.0 99.00
2009 02 13 12 20  90  7.7  9.8 99.00 99.00 99.00 999 1014.3   5.6   7.1 999.0 99.0 99.00
2009 02 13 12 50  91  8.1 10.3  1.79 12.90  7.45 264 1014.4   5.3   7.1 999.0 99.0 99.00
2009 02 13 13 20  87  7.9 11.2 99.00 99.00 99.00 999 1014.5   5.5   7.1 999.0 99.0 99.00
2009 02 13 13 50  84  7.6  9.6  2.00 13.79  8.49 276 1014.4   5.4   7.1 999.0 99.0 99.00
2009 02 13 14 20  85  7.9  9.6 99.00 99.00 99.00 999 1014.4   5.3   7.1 999.0 99.0 99.00
2009 02 13 14 50  85  7.2  9.3  1.81 13.79  7.36 261 1014.4   5.5   7.1 999.0 99.0 99.00
2009 02 13 15 20  84  6.1  7.9 99.00 99.00 99.00 999 1014.4   5.4   7.1 999.0 99.0 99.00
2009 02 13 15 50  89  9.3 11.2  1.98 11.43  7.64 275 1014.2   5.4   7.1 999.0 99.0 99.00
2009 02 13 16 20  93  9.1 11.5 99.00 99.00 99.00 999 1014.3   5.0   7.1 999.0 99.0 99.00
2009 02 13 16 50  94  8.5 11.0  2.26 11.43  7.86 271 1014.3   5.0   7.1 999.0 99.0 99.00
2009 02 13 17 20  93  8.7 10.5 99.00 99.00 99.00 999 1014.2   5.0   7.0 999.0 99.0 99.00
2009 02 13 17 50  92  8.4 10.3  2.05 12.12  7.75 283 1014.1   5.2   7.1 999.0 99.0 99.00
2009 02 13 18 20  93  7.2  9.7 99.00 99.00 99.00 999 1013.9   5.7   7.1 999.0 99.0 99.00
2009 02 13 18 50  94  7.6  9.4  2.23 12.12  8.12 279 1013.7   5.8   7.1 999.0 99.0 99.00
2009 02 13 19 20 109  7.7  9.5 99.00 99.00 99.00 999 1013.4   6.0   7.1 999.0 99.0 99.00
2009 02 13 19 50 115  7.9 10.7  2.13 10.81  7.72 267 1013.1   6.0   7.1 999.0 99.0 99.00
2009 02 13 20 20 122  8.1  9.7 99.00 99.00 99.00 999 1012.7   6.0   7.2 999.0 99.0 99.00
2009 02 13 20 50 125  8.1 10.1  2.32 12.12  7.49 272 1012.3   6.0   7.2 999.0 99.0 99.00
2009 02 13 21 20 128  8.7 10.5 99.00 99.00 99.00 999 1011.7   6.0   7.2 999.0 99.0 99.00
2009 02 13 21 50 130  8.7 10.9  2.40 12.12  7.38 260 1011.4   6.0   7.1 999.0 99.0 99.00
2009 02 13 22 20 128  7.8  9.8 99.00 99.00 99.00 999 1011.3   6.0   7.1 999.0 99.0 99.00
2009 02 13 22 50 128  7.8 10.0  2.48 12.12  7.89 273 1011.1   6.1   7.1 999.0 99.0 99.00
2009 02 13 23 20 124  8.2 10.2 99.00 99.00 99.00 999 1010.8   6.1   7.1 999.0 99.0 99.00
2009 02 13 23 50 125  8.6 11.0  2.48 12.12  8.20 277 1010.5   6.1   7.1 999.0 99.0 99.00
2009 02 14 00 20 124  7.7  9.9 99.00 99.00 99.00 999 1010.4   6.1   7.1 999.0 99.0 99.00
2009 02 14 00 50 122  7.5  9.4  2.37 12.12  7.60 270 1010.2   6.1   7.1 999.0 99.0 99.00
2009 02 14 01 20 118  6.7  8.8 99.00 99.00 99.00 999 1010.0   6.2   7.1 999.0 99.0 99.00
2009 02 14 01 50 117  6.8  8.3  2.18 12.12  7.61 270 1009.8   6.2   7.1 999.0 99.0 99.00
2009 02 14 02 20 120  7.1  8.6 99.00 99.00 99.00 999 1009.7   6.2   7.1 999.0 99.0 99.00
2009 02 14 02 50 117  6.9  9.0  1.94 12.12  7.56 263 1009.4   6.3   7.1 999.0 99.0 99.00
2009 02 14 03 20 115  6.9  8.5 99.00 99.00 99.00 999 1009.3   6.4   7.1 999.0 99.0 99.00
2009 02 14 03 50 116  7.5  9.8  2.55 10.81  7.89 270 1009.1   6.3   7.1 999.0 99.0 99.00
2009 02 14 04 20 118  7.4  9.1 99.00 99.00 99.00 999 1009.1   6.2   7.1 999.0 99.0 99.00
2009 02 14 04 50 122  7.3  9.5  2.35 12.12  7.74 274 1009.1   6.1   7.1 999.0 99.0 99.00
2009 02 14 05 20 114  7.3  9.4 99.00 99.00 99.00 999 1009.0   6.2   7.1 999.0 99.0 99.00
2009 02 14 05 50 115  8.0 10.0  2.21 12.12  7.97 271 1009.0   6.2   7.2 999.0 99.0 99.00
2009 02 14 06 20 113  8.0  9.6 99.00 99.00 99.00 999 1008.9   6.3   7.2 999.0 99.0 99.00
2009 02 14 06 50 110  8.1  9.6  2.45 12.90  8.47 283 1008.8   6.4   7.1 999.0 99.0 99.00
2009 02 14 07 20 108  7.9 10.0 99.00 99.00 99.00 999 1008.8   6.4   7.1 999.0 99.0 99.00
2009 02 14 07 50 101  7.6  9.1  2.26 11.43  7.88 267 1008.7   6.4   7.1 999.0 99.0 99.00
2009 02 14 08 20 104  7.7  9.7 99.00 99.00 99.00 999 1008.6   6.4   7.1 999.0 99.0 99.00
2009 02 14 08 50 108  7.8  9.6  2.35 11.43  7.96 274 1008.6   6.4   7.1 999.0 99.0 99.00
2009 02 14 09 20 108  7.3  9.6 99.00 99.00 99.00 999 1008.6   6.5   7.1 999.0 99.0 99.00
2009 02 14 09 50 117  7.1  9.1  2.25 12.12  8.06 274 1008.5   6.5   7.1 999.0 99.0 99.00
2009 02 14 10 20 111  6.6  8.7 99.00 99.00 99.00 999 1008.6   6.4   7.1 999.0 99.0 99.00
2009 02 14 10 50 113  6.2  8.0  2.39 12.12  8.55 269 1008.5   6.4   7.1 999.0 99.0 99.00
2009 02 14 11 20 107  6.1  7.6 99.00 99.00 99.00 999 1008.4   6.4   7.1 999.0 99.0 99.00
2009 02 14 11 50 111  6.1  7.5  2.24 12.12  8.74 269 1008.4   6.3   7.1 999.0 99.0 99.00
2009 02 14 12 20 115  6.1  7.8 99.00 99.00 99.00 999 1008.3   6.3   7.1 999.0 99.0 99.00
2009 02 14 12 50 116  5.4  7.2  2.35 10.81  9.04 275 1008.4   6.3   7.1 999.0 99.0 99.00
2009 02 14 13 20 110  5.4  7.0 99.00 99.00 99.00 999 1008.5   6.2   7.1 999.0 99.0 99.00
2009 02 14 13 50 123  5.1  6.7  2.16 10.00  9.11 268 1008.7   6.1   7.1 999.0 99.0 99.00
2009 02 14 14 20 122  6.1  7.4 99.00 99.00 99.00 999 1008.8   6.0   7.1 999.0 99.0 99.00
2009 02 14 14 50 124  5.6  6.9  1.81 10.81  8.64 264 1009.0   6.1   7.0 999.0 99.0 99.00
2009 02 14 15 20 120  6.4  7.8 99.00 99.00 99.00 999 1009.2   6.3   7.0 999.0 99.0 99.00
2009 02 14 15 50 101  5.8  7.5  1.57 11.43  7.51 273 1009.5   6.2   7.0 999.0 99.0 99.00
2009 02 14 16 20 101  4.9  6.2 99.00 99.00 99.00 999 1010.0   6.2   7.0 999.0 99.0 99.00
2009 02 14 16 50 117  6.1  7.5  1.79 11.43  7.80 277 1010.2   6.1   7.0 999.0 99.0 99.00
2009 02 14 17 20 118  5.9  7.3 99.00 99.00 99.00 999 1010.4   6.0   7.0 999.0 99.0 99.00
2009 02 14 17 50 118  6.6  8.7  1.82 12.12  8.12 269 1010.7   6.0   7.0 999.0 99.0 99.00
2009 02 14 18 20 125  7.1  8.5 99.00 99.00 99.00 999 1011.1   6.1   7.1 999.0 99.0 99.00
2009 02 14 18 50 128  7.1  8.7  1.71 12.12  7.51 270 1011.4   6.2   7.1 999.0 99.0 99.00
2009 02 14 19 20 128  7.2  8.7 99.00 99.00 99.00 999 1011.7   6.4   7.1 999.0 99.0 99.00
2009 02 14 19 50 129  7.1  8.8  1.84 10.81  7.53 271 1011.9   6.5   7.1 999.0 99.0 99.00
2009 02 14 20 20 128  6.8  8.4 99.00 99.00 99.00 999 1012.0   6.6   7.1 999.0 99.0 99.00
2009 02 14 20 50 124  6.2  7.8  1.72 11.43  7.83 272 1012.0   6.5   7.1 999.0 99.0 99.00
2009 02 14 21 20 125  5.3  6.9 99.00 99.00 99.00 999 1012.3   6.6   7.1 999.0 99.0 99.00
2009 02 14 21 50 123  5.3  6.9  1.93 11.43  8.17 267 1012.4   6.5   7.1 999.0 99.0 99.00
2009 02 14 22 20 114  5.1  6.5 99.00 99.00 99.00 999 1012.6   6.5   7.1 999.0 99.0 99.00
2009 02 14 22 50 110  4.7  6.2  2.07 10.81  8.46 274 1012.8   6.5   7.1 999.0 99.0 99.00
2009 02 14 23 20 107  4.0  5.0 99.00 99.00 99.00 999 1012.9   6.5   7.1 999.0 99.0 99.00
2009 02 14 23 50 105  3.4  4.6  1.90 10.81  8.51 273 1013.2   6.6   7.1 999.0 99.0 99.00
2009 02 15 00 20 107  4.0  5.1 99.00 99.00 99.00 999 1013.4   6.4   7.1 999.0 99.0 99.00
2009 02 15 00 50 112  4.0  6.0  1.78 10.81  8.74 281 1013.6   6.3   7.1 999.0 99.0 99.00
2009 02 15 01 20 120  3.8  4.7 99.00 99.00 99.00 999 1013.7   6.1   7.1 999.0 99.0 99.00
2009 02 15 01 50  92  4.0  5.1  1.72 11.43  8.69 268 1013.8   6.1   7.1 999.0 99.0 99.00
2009 02 15 02 20  99  3.2  4.4 99.00 99.00 99.00 999 1013.9   6.1   7.0 999.0 99.0 99.00
2009 02 15 02 50  87  5.5  7.1  1.55 12.90  8.85 272 1013.8   6.2   7.0 999.0 99.0 99.00
2009 02 15 03 20  82  6.0  7.3 99.00 99.00 99.00 999 1013.7   6.1   7.0 999.0 99.0 99.00
2009 02 15 03 50  67  4.7  5.7  1.57 12.90  8.23 282 1014.0   5.7   7.0 999.0 99.0 99.00
2009 02 15 04 20  71  4.8  5.9 99.00 99.00 99.00 999 1014.1   5.6   7.0 999.0 99.0 99.00
2009 02 15 04 50  77  5.1  6.3  1.48 11.43  8.32 281 1014.3   5.7   7.0 999.0 99.0 99.00
2009 02 15 05 20  73  5.0  6.5 99.00 99.00 99.00 999 1014.5   5.7   7.0 999.0 99.0 99.00
2009 02 15 05 50  74  5.3  6.6  1.55 11.43  8.33 282 1014.6   5.3   7.0 999.0 99.0 99.00
2009 02 15 06 20  79  5.5  6.5 99.00 99.00 99.00 999 1014.6   5.3   7.0 999.0 99.0 99.00
2009 02 15 06 50  81  5.2  6.2  1.29 10.81  7.89 288 1014.6   5.3   7.0 999.0 99.0 99.00
2009 02 15 07 20  83  6.1  7.2 99.00 99.00 99.00 999 1014.7   5.3   7.0 999.0 99.0 99.00
2009 02 15 07 50  86  6.5  7.7  1.22 13.79  7.71 272 1014.5   5.2   7.0 999.0 99.0 99.00
2009 02 15 08 20  74  5.7  7.0 99.00 99.00 99.00 999 1014.4   5.0   7.0 999.0 99.0 99.00
2009 02 15 08 50  73  5.8  6.9  1.27 12.90  8.32 267 1014.3   5.0   7.0 999.0 99.0 99.00
2009 02 15 09 20  74  5.9  7.3 99.00 99.00 99.00 999 1014.0   5.1   7.0 999.0 99.0 99.00
2009 02 15 09 50  79  6.6  7.7  1.18 10.00  7.46 287 1013.8   4.7   7.0 999.0 99.0 99.00
2009 02 15 10 20  83  7.2  9.2 99.00 99.00 99.00 999 1013.5   5.3   7.0 999.0 99.0 99.00
2009 02 15 10 50  80  6.5  7.6  1.22 13.79  7.59 278 1012.9   5.0   7.0 999.0 99.0 99.00
2009 02 15 11 20  89  6.3  7.9 99.00 99.00 99.00 999 1012.6   4.8   7.0 999.0 99.0 99.00
2009 02 15 11 50  84  8.2  9.8  1.26 12.90  7.43 264 1012.4   5.2   7.0 999.0 99.0 99.00
2009 02 15 12 20  83  8.7  9.9 99.00 99.00 99.00 999 1012.3   5.2   7.0 999.0 99.0 99.00
2009 02 15 12 50  83  8.8 10.9  1.15 11.43  6.83 283 1011.9   5.1   6.9 999.0 99.0 99.00
2009 02 15 13 20  83  8.8 10.3 99.00 99.00 99.00 999 1011.5   5.0   6.9 999.0 99.0 99.00
2009 02 15 13 50  80  8.5 10.1  1.15 12.90  6.55 284 1011.2   5.0   6.9 999.0 99.0 99.00
2009 02 15 14 20  75  7.9  9.4 99.00 99.00 99.00 999 1010.9   5.3   6.9 999.0 99.0 99.00
2009 02 15 14 50  80  7.6  9.2  1.20 12.12  6.69 289 1010.6   5.2   6.9 999.0 99.0 99.00
2009 02 15 15 20  77  8.5 10.9 99.00 99.00 99.00 999 1010.2   5.5   6.9 999.0 99.0 99.00
2009 02 15 15 50  89  8.5 10.5  1.10 12.12  5.53 268 1010.1   5.7   6.9 999.0 99.0 99.00
2009 02 15 16 20  90 10.5 13.1 99.00 99.00 99.00 999 1009.8   5.2   6.9 999.0 99.0 99.00
2009 02 15 16 50 103  9.1 12.2  1.26 13.79  5.24 268 1009.8   5.4   6.9 999.0 99.0 99.00
2009 02 15 17 20 110 10.0 11.9 99.00 99.00 99.00 999 1009.7   5.6   6.9 999.0 99.0 99.00
2009 02 15 17 50  98 10.1 12.5  1.18 12.12  5.07 272 1009.8   6.4   7.0 999.0 99.0 99.00
2009 02 15 18 20 111  8.9 10.6 99.00 99.00 99.00 999 1009.9   6.7   7.0 999.0 99.0 99.00
2009 02 15 18 50  97  9.0 11.7  1.31 13.79  4.98 269 1009.8   7.1   7.0 999.0 99.0 99.00
2009 02 15 19 20  91 10.3 12.5 99.00 99.00 99.00 999 1009.5   7.4   7.1 999.0 99.0 99.00
2009 02 15 19 50  89  9.3 10.8  1.40  4.76  4.77 128 1009.3   7.5   7.1 999.0 99.0 99.00
2009 02 15 20 20 122 10.0 12.4 99.00 99.00 99.00 999 1009.0   6.9   7.2 999.0 99.0 99.00
2009 02 15 20 50 123 10.4 12.7  1.31 12.90  4.76 278 1008.7   6.8   7.1 999.0 99.0 99.00
2009 02 15 21 20 123  9.3 11.0 99.00 99.00 99.00 999 1008.4   6.6   7.0 999.0 99.0 99.00
2009 02 15 21 50 126  9.4 12.3  1.44 19.05  5.21 328 1008.2   6.5   7.1 999.0 99.0 99.00
2009 02 15 22 20 128  9.6 11.6 99.00 99.00 99.00 999 1008.0   6.6   7.1 999.0 99.0 99.00
2009 02 15 22 50 131  9.9 11.9  1.55 12.90  5.75 266 1007.9   6.8   7.1 999.0 99.0 99.00
2009 02 15 23 20 128  9.2 11.1 99.00 99.00 99.00 999 1008.0   6.8   7.1 999.0 99.0 99.00
2009 02 15 23 50 130  9.1 10.9  1.37 12.12  5.65 257 1007.9   7.0   7.1 999.0 99.0 99.00
2009 02 16 00 20 132  8.6 10.2 99.00 99.00 99.00 999 1007.8   7.2   7.1 999.0 99.0 99.00
2009 02 16 00 50 131  8.3  9.8  1.59 12.12  6.85 264 1007.7   7.2   7.1 999.0 99.0 99.00
2009 02 16 01 20 124  7.9  9.8 99.00 99.00 99.00 999 1007.6   7.2   7.1 999.0 99.0 99.00
2009 02 16 01 50 115  6.9  8.8  1.46 17.39  7.24 280 1007.7   7.2   7.1 999.0 99.0 99.00
2009 02 16 02 20 113  7.0  8.6 99.00 99.00 99.00 999 1007.8   7.0   7.0 999.0 99.0 99.00
2009 02 16 02 50 116  6.4  7.9  1.65 17.39  8.50 266 1007.9   6.9   7.0 999.0 99.0 99.00
2009 02 16 03 20 111  6.4  8.0 99.00 99.00 99.00 999 1007.9   6.9   7.0 999.0 99.0 99.00
2009 02 16 03 50 100  5.4  6.9  1.51 17.39  8.15 270 1008.1   6.8   6.9 999.0 99.0 99.00
2009 02 16 04 20  86  4.7  6.3 99.00 99.00 99.00 999 1008.3   6.6   7.0 999.0 99.0 99.00
2009 02 16 04 50  89  5.4  6.6  1.43 16.00  8.69 263 1008.4   6.4   7.0 999.0 99.0 99.00
2009 02 16 05 20  84  5.2  6.3 99.00 99.00 99.00 999 1008.5   6.3   7.0 999.0 99.0 99.00
2009 02 16 05 50  78  4.9  6.3  1.74 17.39  9.09 295 1008.7   6.1   7.0 999.0 99.0 99.00
2009 02 16 06 20  83  5.1  6.1 99.00 99.00 99.00 999 1008.7   6.1   6.9 999.0 99.0 99.00
2009 02 16 06 50  78  5.4  7.0  1.94 16.00 10.18 274 1008.7   5.9   6.9 999.0 99.0 99.00
2009 02 16 07 20  71  5.3  6.9 99.00 99.00 99.00 999 1008.7   5.7   6.9 999.0 99.0 99.00
2009 02 16 07 50  80  7.0  8.6  2.06 17.39  9.79 274 1008.6   5.9   6.9 999.0 99.0 99.00
2009 02 16 08 20  84  7.8  9.8 99.00 99.00 99.00 999 1008.6   5.8   6.8 999.0 99.0 99.00
2009 02 16 08 50  84  7.3  9.3  2.07 16.00  9.93 280 1008.5   5.9   6.8 999.0 99.0 99.00
2009 02 16 09 20  89  7.8  9.6 99.00 99.00 99.00 999 1008.4   6.3   6.9 999.0 99.0 99.00
2009 02 16 09 50  85  7.7  9.0  2.11 14.81  9.70 266 1008.3   6.1   6.9 999.0 99.0 99.00
2009 02 16 10 20  86  8.1 10.0 99.00 99.00 99.00 999 1008.2   6.0   6.8 999.0 99.0 99.00
2009 02 16 10 50  87  7.6  9.3  2.38 16.00 10.28 284 1008.1   5.8   6.8 999.0 99.0 99.00
2009 02 16 11 20  82  7.0  8.7 99.00 99.00 99.00 999 1007.9   5.5   6.9 999.0 99.0 99.00
2009 02 16 11 50  84  7.8  9.6  2.09 16.00  9.91 266 1007.8   5.6   6.8 999.0 99.0 99.00
2009 02 16 12 20  91  7.4  9.3 99.00 99.00 99.00 999 1007.7   5.7   6.8 999.0 99.0 99.00
2009 02 16 12 50  84  7.2  9.6  2.18 16.00  9.77 271 1007.6   5.3   6.8 999.0 99.0 99.00
2009 02 16 13 20  80  8.2  9.9 99.00 99.00 99.00 999 1007.6   5.5   6.8 999.0 99.0 99.00
2009 02 16 13 50  85  7.4  9.1  2.13 16.00  8.89 274 1007.7   5.4   6.8 999.0 99.0 99.00
2009 02 16 14 20  84  6.8  8.1 99.00 99.00 99.00 999 1007.7   5.3   6.8 999.0 99.0 99.00
2009 02 16 14 50  87  7.0  9.0  2.25 16.00  9.35 273 1007.6   5.2   6.8 999.0 99.0 99.00
2009 02 16 15 20  95  7.1  9.3 99.00 99.00 99.00 999 1007.5   5.1   6.8 999.0 99.0 99.00
2009 02 16 15 50  86  7.5  8.9  2.21 16.00  9.25 270 1007.4   5.2   6.7 999.0 99.0 99.00
2009 02 16 16 20  83  8.2 10.3 99.00 99.00 99.00 999 1007.3   5.6   6.8 999.0 99.0 99.00
2009 02 16 16 50  89  7.4  8.8  2.48 13.79  9.79 280 1007.4   5.5   6.8 999.0 99.0 99.00
2009 02 16 17 20  86  7.3  9.2 99.00 99.00 99.00 999 1007.4   5.6   6.8 999.0 99.0 99.00
2009 02 16 17 50  90  6.8  8.5  2.18 16.00  8.93 279 1007.5   5.5   6.9 999.0 99.0 99.00
2009 02 16 18 20  96  6.4  8.1 99.00 99.00 99.00 999 1007.4   5.4   6.8 999.0 99.0 99.00
2009 02 16 18 50 114  8.0  9.7  2.01 12.90  8.95 277 1007.1   6.1   6.9 999.0 99.0 99.00
2009 02 16 19 20 118  8.6 10.7 99.00 99.00 99.00 999 1007.0   6.2   6.9 999.0 99.0 99.00
2009 02 16 19 50 121  8.5 10.9  2.27 14.81  8.22 272 1006.6   6.2   6.9 999.0 99.0 99.00
2009 02 16 20 20 119  8.3 10.5 99.00 99.00 99.00 999 1006.3   6.2   6.9 999.0 99.0 99.00
2009 02 16 20 50 126  9.1 10.9  2.34 12.90  8.16 266 1005.8   6.1   7.0 999.0 99.0 99.00
2009 02 16 21 20 126  9.4 11.1 99.00 99.00 99.00 999 1005.4   6.0   7.0 999.0 99.0 99.00
2009 02 16 21 50 127  9.4 11.2  2.66 13.79  8.30 258 1005.1   6.1   7.1 999.0 99.0 99.00
2009 02 16 22 20 126  9.0 11.0 99.00 99.00 99.00 999 1004.9   6.0   7.1 999.0 99.0 99.00
2009 02 16 22 50 122  9.2 11.0  2.40 12.90  7.91 272 1004.7   6.1   7.1 999.0 99.0 99.00
2009 02 16 23 20 125  9.7 11.7 99.00 99.00 99.00 999 1004.3   6.1   7.1 999.0 99.0 99.00
2009 02 16 23 50 127  9.4 11.9  2.30 12.12  7.90 268 1004.2   6.1   7.1 999.0 99.0 99.00
2009 02 17 00 20 127 10.2 12.8 99.00 99.00 99.00 999 1004.2   6.2   7.0 999.0 99.0 99.00
2009 02 17 00 50 131  8.5 10.5  2.35 13.79  7.92 263 1004.2   6.2   7.0 999.0 99.0 99.00
2009 02 17 01 20 128  9.4 11.5 99.00 99.00 99.00 999 1004.0   5.8   7.0 999.0 99.0 99.00
2009 02 17 01 50 100 10.3 13.5  2.19 12.90  7.60 259 1004.0   6.0   7.0 999.0 99.0 99.00
2009 02 17 02 20 102  4.1  5.8 99.00 99.00 99.00 999 1004.4   5.7   7.0 999.0 99.0 99.00
2009 02 17 02 50 102  6.2  8.0  1.97 12.12  8.70 267 1004.1   6.0   7.0 999.0 99.0 99.00
2009 02 17 03 20  88  7.3  9.5 99.00 99.00 99.00 999 1003.8   5.4   7.0 999.0 99.0 99.00
2009 02 17 03 50  95  8.2  9.6  1.62 12.12  8.23 278 1004.0   5.4   7.0 999.0 99.0 99.00
2009 02 17 04 20  78  4.4  6.9 99.00 99.00 99.00 999 1004.2   4.9   7.0 999.0 99.0 99.00
2009 02 17 04 50  52  2.2  3.3  1.77 12.90  8.66 266 1004.1   4.5   7.0 999.0 99.0 99.00
2009 02 17 05 20  74  3.4  4.4 99.00 99.00 99.00 999 1004.1   5.2   6.9 999.0 99.0 99.00
2009 02 17 05 50  75  3.4  4.6  1.84 12.12  9.56 281 1004.1   5.3   7.0 999.0 99.0 99.00
